time,mass,unit,stable?
26825.64688706398,31.4,g,1
26826.655647039413,31.4,g,1
26827.648725032806,31.4,g,1
26828.65613746643,31.4,g,1
26829.65054655075,31.4,g,1
26830.65927505493,31.4,g,1
26831.652360916138,31.4,g,1
26832.659851312637,31.5,g,1
26833.652955770493,31.5,g,1
26834.66181731224,31.5,g,1
26835.65483522415,31.5,g,1
26836.663625240326,31.5,g,1
26837.65672492981,31.5,g,1
26838.66550207138,31.5,g,1
26839.658503055573,31.5,g,1
26840.667316436768,31.5,g,1
26841.660427331924,31.5,g,1
26842.653469085693,31.5,g,1
26843.662202596664,31.5,g,1
26844.655246973038,31.5,g,1
26845.66407084465,31.5,g,1
26846.65716457367,31.5,g,1
26847.665844917297,31.5,g,1
26848.65782213211,31.5,g,1
26849.66655230522,31.5,g,1
26850.65961909294,31.5,g,1
26851.66847372055,31.5,g,1
26852.6614716053,31.6,g,1
26853.67038345337,31.6,g,1
26854.66339111328,31.6,g,1
26855.67214870453,31.6,g,1
26856.66522502899,31.6,g,1
26857.67401623726,31.6,g,1
26858.667097568512,31.6,g,1
26859.674563884735,31.6,g,1
26860.668902158737,31.6,g,1
26861.661992311478,31.6,g,1
26862.669497966766,31.6,g,1
26863.678362369537,31.6,g,1
26864.671293258667,31.6,g,1
26865.664469242096,31.6,g,1
26866.673374176025,31.6,g,1
26867.66645550728,31.6,g,1
26868.674034833908,31.6,g,1
26869.66712832451,31.6,g,1
26870.6759622097,31.6,g,1
26871.669037103653,31.6,g,1
26872.67779135704,31.7,g,1
26873.670934677124,31.7,g,1
26874.679652690887,31.7,g,1
26875.672784090042,31.7,g,1
26876.681490898132,31.7,g,1
26877.67457318306,31.7,g,1
26878.682160377502,31.7,g,1
26879.676654815674,31.7,g,1
26880.684141635895,31.7,g,1
26881.678498268127,31.7,g,1
26882.67155432701,31.7,g,1
26883.680347442627,31.7,g,1
26884.673371076584,31.7,g,1
26885.68108201027,31.8,g,1
26886.675374746323,31.8,g,1
26887.68409705162,31.8,g,1
26888.677201509476,31.8,g,1
26889.684728622437,31.8,g,1
26890.677844285965,31.8,g,1
26891.686594486237,31.8,g,1
26892.679686784744,31.8,g,1
26893.688472509384,31.8,g,1
26894.681533813477,31.8,g,1
26895.69033432007,31.8,g,1
26896.683357715607,31.8,g,1
26897.69212603569,31.8,g,1
26898.685165643692,31.8,g,1
26899.69411587715,31.8,g,1
26900.68712425232,31.8,g,1
26901.694643497467,31.8,g,1
26902.68770480156,31.8,g,1
26903.696566343307,31.8,g,1
26904.689719438553,31.8,g,1
26905.68280339241,31.9,g,1
26906.691732406616,31.9,g,1
26907.684844493866,31.9,g,1
26908.693694353104,31.9,g,1
26909.686700582504,31.9,g,1
26910.695464372635,31.9,g,1
26911.688655376434,31.9,g,1
26912.696189641953,31.9,g,1
26913.68929362297,31.9,g,1
26914.698103427887,31.9,g,1
26915.6911072731,31.9,g,1
26916.699935674667,31.9,g,1
26917.69305753708,31.9,g,1
26918.701773881912,31.9,g,1
26919.694855451584,31.9,g,1
26920.70357942581,31.9,g,1
26921.696779489517,31.9,g,1
26922.705534934998,31.9,g,1
26923.698605537415,31.9,g,1
26924.691742181778,31.9,g,1
26925.699240922928,32.0,g,1
26926.708078622818,32.0,g,1
26927.701081991196,32.0,g,1
26928.694133758545,32.0,g,1
26929.70299577713,32.0,g,1
26930.696017980576,32.0,g,1
26931.704800128937,32.0,g,1
26932.69792175293,32.0,g,1
26933.706617116928,32.0,g,1
26934.699702501297,32.0,g,1
26935.708439588547,32.0,g,1
26936.701631069183,32.0,g,1
26937.71039748192,32.0,g,1
26938.703468084335,32.0,g,1
26939.712248563766,32.0,g,1
26940.705347061157,32.0,g,1
26941.71283531189,32.0,g,1
26942.70715737343,32.0,g,1
26943.714740514755,32.0,g,1
26944.707884788513,32.0,g,1
26945.716631650925,32.0,g,1
26946.709699630737,32.1,g,1
26947.702778577805,32.1,g,1
26948.711545467377,32.1,g,1
26949.704621076584,32.1,g,1
26950.71335864067,32.1,g,1
26951.706441164017,32.1,g,1
26952.715222358704,32.1,g,1
26953.708278417587,32.1,g,1
26954.717012405396,32.1,g,1
26955.710218906403,32.1,g,1
26956.71773171425,32.1,g,1
26957.710773944855,32.1,g,1
26958.719496011734,32.1,g,1
26959.71267437935,32.1,g,1
26960.721332788467,32.1,g,1
26961.714549303055,32.1,g,1
26962.723467111588,32.1,g,1
26963.71656513214,32.1,g,1
26964.72528028488,32.2,g,1
26965.71837759018,32.2,g,1
26966.71142435074,32.2,g,1
26967.719056367874,32.2,g,1
26968.71344614029,32.2,g,1
26969.72092318535,32.2,g,1
26970.715248823166,32.2,g,1
26971.72270488739,32.2,g,1
26972.715821504593,32.2,g,1
26973.724606513977,32.2,g,1
26974.71772313118,32.2,g,1
26975.726422071457,32.2,g,1
26976.719640016556,32.2,g,1
26977.728351593018,32.2,g,1
26978.72147488594,32.2,g,1
26979.730236530304,32.2,g,1
26980.72332882881,32.2,g,1
26981.730877637863,32.2,g,1
26982.72522830963,32.3,g,1
26983.73268389702,32.3,g,1
26984.727058172226,32.3,g,1
26985.734469890594,32.3,g,1
26986.72887992859,32.3,g,1
26987.721909999847,32.3,g,1
26988.729484558105,32.3,g,1
26989.722507715225,32.3,g,1
26990.731335878372,32.3,g,1
26991.724544763565,32.3,g,1
26992.73343729973,32.3,g,1
26993.726455926895,32.3,g,1
26994.733996391296,32.3,g,1
26995.728288650513,32.3,g,1
26996.736047506332,32.3,g,1
26997.72912669182,32.3,g,1
26998.73793888092,32.4,g,1
26999.73101091385,32.4,g,1
27000.73983335495,32.4,g,1
27001.7328312397,32.4,g,1
27002.74167394638,32.4,g,1
27003.734734535217,32.4,g,1
27004.74224805832,32.4,g,1
27005.73544025421,32.4,g,1
27006.744185209274,32.4,g,1
27007.737226724625,32.4,g,1
27008.746242046356,32.4,g,1
27009.739250421524,32.4,g,1
27010.74800992012,32.5,g,1
27011.741112470627,32.5,g,1
27012.734205961227,32.5,g,1
27013.74294924736,32.6,g,1
27014.736075162888,32.4,g,1
27015.74476289749,32.4,g,1
27016.736753940582,32.4,g,1
27017.745483398438,32.4,g,1
27018.738654851913,32.4,g,0
27019.74749827385,32.4,g,1
27020.740602731705,32.4,g,1
27021.749345541,32.5,g,1
27022.74243235588,32.5,g,1
27023.75119638443,32.5,g,1
27024.744268894196,32.5,g,1
27025.75171995163,32.5,g,1
27026.746090888977,32.5,g,1
27027.753587961197,32.5,g,1
27028.74670314789,32.5,g,1
27029.755433559418,32.6,g,1
27030.748566150665,32.6,g,1
27031.757370710373,32.6,g,1
27032.750388145447,32.6,g,1
27033.759306907654,32.6,g,1
27034.752385139465,32.6,g,1
27035.74540257454,32.6,g,1
27036.752945423126,32.6,g,1
27037.74723815918,32.6,g,1
27038.754813432693,32.6,g,1
27039.747982263565,32.6,g,1
27040.756719112396,32.6,g,1
27041.749717473984,32.6,g,1
27042.758615255356,32.6,g,1
27043.75176525116,32.6,g,1
27044.760496139526,32.6,g,1
27045.753574609756,32.6,g,1
27046.762322425842,32.6,g,1
27047.75543165207,32.6,g,1
27048.76293349266,32.6,g,1
27049.755964756012,32.6,g,1
27050.764908075333,32.6,g,1
27051.75814819336,32.6,g,1
27052.76681995392,32.7,g,1
27053.760057210922,32.7,g,1
27054.767691135406,32.7,g,1
27055.76199531555,32.7,g,1
27056.770762205124,32.7,g,1
27057.76388669014,32.7,g,1
27058.75692653656,32.7,g,1
27059.765709638596,32.7,g,1
27060.758746385574,32.7,g,1
27061.767561674118,32.7,g,1
27062.760590076447,32.7,g,1
27063.7693669796,32.7,g,1
27064.76246190071,32.7,g,1
27065.771211862564,32.7,g,1
27066.764272212982,32.7,g,1
27067.771793842316,32.7,g,1
27068.764919281006,32.7,g,1
27069.773818969727,32.7,g,1
27070.76683139801,32.7,g,1
27071.775779008865,32.7,g,1
27072.76881480217,32.7,g,1
27073.77757668495,32.7,g,1
27074.77067399025,32.7,g,1
27075.779423713684,32.7,g,1
27076.772484064102,32.7,g,1
27077.781319856644,32.7,g,1
27078.77445793152,32.7,g,1
27079.767631292343,32.7,g,1
27080.776324748993,32.8,g,1
27081.76947617531,32.8,g,1
27082.778434038162,32.8,g,1
27083.771503925323,32.8,g,1
27084.77897810936,32.8,g,1
27085.772098064423,32.8,g,1
27086.78089284897,32.8,g,1
27087.773899555206,32.8,g,1
27088.782675504684,32.8,g,1
27089.77575802803,32.8,g,1
27090.784516096115,32.8,g,1
27091.777666807175,32.8,g,1
27092.78638100624,32.8,g,1
27093.779482603073,32.8,g,1
27094.788216114044,32.8,g,1
27095.78128027916,32.8,g,1
27096.79004263878,32.8,g,1
27097.7831492424,32.9,g,1
27098.79192352295,32.9,g,1
27099.784972906113,32.9,g,1
27100.77846813202,32.9,g,1
27101.785874843597,32.9,g,1
27102.778963327408,32.9,g,1
27103.787802934647,32.9,g,1
27104.78090620041,32.9,g,1
27105.789855241776,32.9,g,1
27106.782918691635,32.9,g,1
27107.790500879288,32.9,g,1
27108.783582925797,32.9,g,1
27109.792464733124,32.9,g,1
27110.785566329956,32.9,g,1
27111.79304242134,32.9,g,1
27112.786123514175,32.9,g,1
27113.7948949337,32.9,g,1
27114.788033008575,33.0,g,1
27115.796778678894,33.0,g,1
27116.79000210762,33.0,g,1
27117.798750162125,33.0,g,1
27118.79182100296,33.0,g,1
27119.799303770065,33.0,g,1
27120.793618679047,33.0,g,1
27121.801152706146,33.0,g,1
27122.795519828796,33.0,g,1
27123.78855586052,33.0,g,1
27124.796267032623,33.0,g,1
27125.789266586304,33.0,g,1
27126.797998905182,33.0,g,1
27127.791110038757,33.0,g,1
27128.7999355793,33.0,g,1
27129.792969226837,33.0,g,1
27130.80175590515,33.0,g,1
27131.794808864594,33.0,g,1
27132.803593158722,33.1,g,1
27133.796645641327,33.1,g,1
27134.805394649506,33.1,g,1
27135.79860973358,33.1,g,1
27136.80743908882,33.1,g,1
