time,mass,unit,stable?,Pressure 300 psi
952.726887,698.3,g,0,
953.7354817,699,g,0,
954.7278616,699.6,g,0,
955.7370346,700.5,g,0,
956.7295444,701,g,0,
957.7375813,701.8,g,0,
958.7310555,702.4,g,0,
959.7395678,703.1,g,0,
960.7318106,703.8,g,0,
961.7401104,704.4,g,0,
962.733252,705.2,g,0,
963.7263014,705.7,g,0,
964.7349038,706.5,g,0,
965.7270064,707.1,g,0,
966.7354164,707.8,g,0,
967.7281935,708.4,g,0,
968.7374003,709.1,g,0,
969.7295263,709.8,g,0,
970.7387187,710.4,g,0,
971.7314363,711.3,g,0,
972.7395856,711.8,g,0,
973.7320335,712.6,g,0,
974.7407608,713.2,g,0,
975.733809,713.8,g,0,
976.7421317,714.5,g,0,
977.7351439,715.1,g,0,
978.7435086,716,g,0,
979.7364395,716.5,g,0,
980.7449095,717.3,g,0,
981.737468,717.9,g,0,
982.7459512,718.5,g,0,
983.7384725,719.2,g,0,
984.7474763,719.8,g,0,
985.7393141,720.7,g,0,
986.7488856,721.2,g,0,
987.7408667,721.9,g,0,
988.7499328,722.6,g,0,
989.7425101,723.2,g,0,
990.7504399,723.9,g,0,
991.743772,724.5,g,0,
992.7522783,725.1,g,0,
993.7453496,725.7,g,0,
994.7532599,726.6,g,0,
995.7462232,727.2,g,0,
996.7547443,727.9,g,0,
997.7470081,728.5,g,0,
998.7555521,729.1,g,0,
999.7487481,729.8,g,0,
1000.758396,730.5,g,0,
1001.750212,731.3,g,0,
1002.758752,731.7,g,0,
1003.751286,732.6,g,0,
1004.759322,733.2,g,0,
1005.752327,733.9,g,0,
1006.760883,734.5,g,0,
1007.754929,735.2,g,0,
1008.762447,735.8,g,0,
1009.754728,736.5,g,0,
1010.763366,737.3,g,0,
1011.755758,737.9,g,0,
1012.764284,738.6,g,0,
1013.756929,739.2,g,0,
1014.765404,739.9,g,0,
1015.758601,740.5,g,0,
1016.766807,741.2,g,0,
1017.75981,742,g,0,
1018.768328,742.5,g,0,
1019.761374,743.3,g,0,
1020.769558,743.9,g,0,
1021.762055,744.6,g,0,
1022.770789,745.2,g,0,
1023.763482,745.9,g,0,
1024.771996,746.5,g,0,
1025.765184,747.2,g,0,
1026.773216,748,g,0,
1027.766572,748.6,g,0,
1028.774214,749.3,g,0,
1029.767215,749.9,g,0,
1030.775937,750.6,g,0,
1031.768324,751.2,g,0,
1032.777415,751.9,g,0,
1033.769837,752.7,g,0,
1034.778898,753.2,g,0,
1035.771436,754,g,0,
1036.764182,754.6,g,0,
1037.772676,755.3,g,0,
1038.764754,755.9,g,0,
1039.77336,756.6,g,0,
1040.766928,757.2,g,0,
1041.77545,757.9,g,0,
1042.767977,758.6,g,0,
1043.776598,759.1,g,0,
1044.769014,760,g,0,
1045.77751,760.6,g,0,
1046.770197,761.3,g,0,
1047.779315,761.9,g,0,
1048.771921,762.6,g,0,
1049.779969,763.2,g,0,
1050.772648,763.9,g,0,
1051.78134,764.7,g,0,
1052.773988,765.2,g,0,
1053.782968,766,g,0,
1054.775509,766.6,g,0,
1055.784226,767.3,g,0,
1056.776858,767.9,g,0,
1057.785436,768.6,g,0,
1058.77859,769.2,g,0,
1059.786622,769.8,g,0,
1060.779789,770.6,g,0,
1061.787429,771.3,g,0,
1062.780979,771.9,g,0,
1063.789032,772.6,g,0,
1064.781556,773.2,g,0,
1065.791222,773.9,g,0,
1066.783217,774.5,g,0,
1067.791768,775.2,g,0,
1068.784366,775.8,g,0,
1069.79266,776.7,g,0,
1070.78583,777.3,g,0,
1071.794545,778,g,0,
1072.787342,778.6,g,0,
1073.795391,779.2,g,0,
1074.787566,779.9,g,0,
1075.79616,780.5,g,0,
1076.789723,781.2,g,0,
1077.797925,781.8,g,0,
1078.790927,782.6,g,0,
1079.799429,783.2,g,0,
1080.792129,783.9,g,0,
1081.800801,784.6,g,0,
1082.793501,785.2,g,0,
1083.801227,785.9,g,0,
1084.794811,786.5,g,0,
1085.803386,787.1,g,0,
1086.796041,787.8,g,0,
1087.8047,788.6,g,0,
1088.796786,789.2,g,0,
1089.805843,789.9,g,0,
1090.798355,790.5,g,0,
1091.806885,791.2,g,0,
1092.799023,791.8,g,0,
1093.808112,792.4,g,0,
1094.800857,793.3,g,0,
1095.809057,793.8,g,0,
1096.802002,794.6,g,0,
1097.810169,795.2,g,0,
1098.803351,795.8,g,0,
1099.811451,796.5,g,0,
1100.804043,797.1,g,0,
1101.812741,797.8,g,0,
1102.805696,798.4,g,0,
1103.798836,799.2,g,0,
1104.806998,799.8,g,0,
1105.799164,800.5,g,0,
1106.808221,801.2,g,0,
1107.801379,801.8,g,0,
1108.809118,802.5,g,0,
1109.802636,803.1,g,0,
1110.811051,803.7,g,0,
1111.80312,804.4,g,0,
1112.811753,805,g,0,
1113.804543,805.7,g,0,
1114.813332,806.5,g,0,
1115.80618,807.1,g,0,
1116.814734,807.8,g,0,
1117.80757,808.5,g,0,
1118.815694,809.1,g,0,
1119.808319,809.8,g,0,
1120.817322,810.4,g,0,
1121.809458,811,g,0,
1122.817681,811.7,g,0,
1123.81078,812.5,g,0,
1124.81881,813.1,g,0,
1125.811803,813.8,g,0,
1126.820841,814.4,g,0,
1127.812843,815.1,g,0,
1128.821832,815.7,g,0,
1129.814834,816.4,g,0,
1130.823893,817,g,0,
1131.81607,817.6,g,0,
1132.824647,818.4,g,0,
1133.816771,819,g,0,
1134.825009,819.7,g,0,
1135.821643,820.3,g,0,
1136.82667,821,g,0,
1137.820794,821.7,g,0,
1138.827793,822.3,g,0,
1139.821839,822.9,g,0,
1140.829061,823.6,g,0,
1141.821635,824.4,g,0,
1142.830467,825,g,0,
1143.823097,825.7,g,0,
1144.83172,826.3,g,0,
1145.824729,827,g,0,
1146.832721,827.6,g,0,
1147.82571,828.2,g,0,
1148.834315,829,g,0,
1149.826789,829.5,g,0,
1150.83579,830.3,g,0,
1151.828443,831,g,0,
1152.836994,831.6,g,0,
1153.829352,832.2,g,0,
1154.837885,832.9,g,0,
1155.830741,833.5,g,0,
1156.838861,834.2,g,0,
1157.832413,835,g,0,
1158.840501,835.4,g,0,
1159.833238,836.2,g,0,
1160.841841,836.9,g,0,
1161.834754,837.6,g,0,
1162.843474,838.2,g,0,
1163.836016,838.8,g,0,
1164.844476,839.5,g,0,
1165.83705,840.1,g,0,
1166.829703,840.7,g,0,
1167.838626,841.4,g,0,
1168.846632,842.2,g,0,
1169.839338,842.8,g,0,
1170.832417,843.5,g,0,
1171.840772,844.1,g,0,
1172.833169,844.8,g,0,
1173.841875,845.4,g,0,
1174.834689,846.1,g,0,
1175.843279,846.7,g,0,
1176.835927,847.3,g,0,
1177.844917,848.1,g,0,
1178.837024,848.7,g,0,
1179.845515,849.4,g,0,
1180.838856,850.1,g,0,
1181.846943,850.7,g,0,
1182.840098,851.3,g,0,
1183.848133,852,g,0,
1184.840889,852.6,g,0,
1185.8499,853.2,g,0,
1186.842271,854.1,g,0,
1187.850902,854.7,g,0,
1188.843469,855.3,g,0,
1189.852085,856,g,0,
1190.844753,856.6,g,0,
1191.853124,857.2,g,0,
1192.845682,857.9,g,0,
1193.854283,858.5,g,0,
1194.847249,859.2,g,0,
1195.856359,860,g,0,
1196.848498,860.6,g,0,
1197.857617,861.3,g,0,
1198.849656,861.9,g,0,
1199.858205,862.6,g,0,
1200.85066,863.2,g,0,
1201.85969,863.8,g,0,
1202.853016,864.5,g,0,
1203.861006,865.1,g,0,
1204.853094,865.8,g,0,
1205.86203,866.4,g,0,
1206.855161,867.2,g,0,
1207.863739,867.8,g,0,
1208.856509,868.4,g,0,
1209.864687,869.1,g,0,
1210.857254,869.8,g,0,
1211.865781,870.4,g,0,
1212.858716,871,g,0,
1213.866683,871.7,g,0,
1214.859777,872.3,g,0,
1215.86796,873.1,g,0,
1216.861629,873.7,g,0,
1217.86995,874.4,g,0,
1218.862056,875,g,0,
1219.870588,875.7,g,0,
1220.863267,876.3,g,0,
1221.871613,877,g,0,
1222.864723,877.6,g,0,
1223.873276,878.2,g,0,
1224.866316,878.9,g,0,
1225.858872,879.5,g,0,
1226.867033,880.3,g,0,
1227.859751,880.9,g,0,
1228.868713,881.6,g,0,
1229.876771,882.2,g,0,
1230.870144,882.8,g,0,
1231.86269,883.5,g,0,
1232.871746,884.1,g,0,
1233.863958,884.7,g,0,
1234.872066,885.4,g,0,
1235.864614,886.3,g,0,
1236.873324,886.7,g,0,
1237.866452,887.5,g,0,
1238.875329,888.1,g,0,
1239.867976,888.8,g,0,
1240.875623,889.4,g,0,
1241.868588,890,g,0,
1242.877837,890.7,g,0,
1243.869841,891.3,g,0,
1244.878873,892.1,g,0,
1245.871063,892.6,g,0,
1246.879816,893.4,g,0,
1247.872389,894,g,0,
1248.880698,894.7,g,0,
1249.873915,895.3,g,0,
1250.882507,895.9,g,0,
1251.875607,896.6,g,0,
1252.883379,897.2,g,0,
1253.876383,898,g,0,
1254.884867,898.6,g,0,
1255.877429,899.3,g,0,
1256.886514,899.9,g,0,
1257.878431,900.5,g,0,
1258.887552,901.2,g,0,
1259.880516,901.8,g,0,
1260.88919,902.4,g,0,
1261.881599,903,g,0,
1262.890344,903.9,g,0,
1263.883017,904.4,g,0,
1264.891296,905.2,g,0,
1265.883937,905.8,g,0,
1266.892986,906.4,g,0,
1267.886014,907.1,g,0,
1268.893482,907.7,g,0,
1269.886517,908.4,g,0,
1270.895098,908.9,g,0,
1271.887696,909.8,g,0,
1272.896697,910.4,g,0,
1273.88933,911,g,0,
1274.897898,911.6,g,0,
1275.890289,912.3,g,0,
1276.899083,912.9,g,0,
1277.891774,913.6,g,0,
1278.90002,914.4,g,0,
1279.893023,914.8,g,0,
1280.901545,915.6,g,0,
1281.894742,916.2,g,0,
1282.902348,916.9,g,0,
1283.895096,917.5,g,0,
1284.903398,918.2,g,0,
1285.896408,918.8,g,0,
1286.905212,919.4,g,0,
1287.897628,920.1,g,0,
1288.906197,920.7,g,0,
1289.898751,921.5,g,0,
1290.907924,922.1,g,0,
1291.900625,922.8,g,0,
1292.908965,923.4,g,0,
1293.901116,924,g,0,
1294.910213,924.7,g,0,
1295.902722,925.3,g,0,
1296.895799,926,g,0,
1297.903994,926.6,g,0,
1298.896525,927.4,g,0,
1299.90548,928,g,0,
1300.89752,928.6,g,0,
1301.906063,929.3,g,0,
1302.899682,929.9,g,0,
1303.90739,930.5,g,0,
1304.90033,931.2,g,0,
1305.909447,931.8,g,0,
1306.902054,932.5,g,0,
1307.910653,933.3,g,0,
1308.902792,933.7,g,0,
1309.911447,934.5,g,0,
1310.904068,935.2,g,0,
1311.913107,935.8,g,0,
1312.905825,936.4,g,0,
1313.914462,937,g,0,
1314.906981,937.7,g,0,
1315.915217,938.3,g,0,
1316.908314,939.1,g,0,
1317.91689,939.6,g,0,
1318.909007,940.4,g,0,
1319.917432,941,g,0,
1320.910954,941.6,g,0,
1321.918793,942.3,g,0,
1322.911513,942.9,g,0,
1323.920742,943.5,g,0,
1324.913678,944.2,g,0,
1325.922313,945,g,0,
1326.914498,945.5,g,0,
1327.923452,946.3,g,0,
1328.915644,946.8,g,0,
1329.924703,947.5,g,0,
1330.91729,948.1,g,0,
1331.925095,948.8,g,0,
1332.918308,949.4,g,0,
1333.926775,950,g,0,
1334.919774,950.7,g,0,
1335.927915,951.3,g,0,
1336.920916,952.1,g,0,
1337.92958,952.6,g,0,
1338.921889,953.4,g,0,
1339.93149,954,g,0,
1340.923237,954.6,g,0,
1341.93183,955.3,g,0,
1342.924514,955.9,g,0,
1343.933035,956.5,g,0,
1344.925543,957.1,g,0,
1345.934557,957.9,g,0,
1346.928653,958.4,g,0,
1347.935729,959.2,g,0,
1348.92793,959.8,g,0,
1349.936677,960.5,g,0,
1350.929377,961.1,g,0,
1351.938308,961.7,g,0,
1352.930915,962.4,g,0,
1353.938905,963,g,0,
1354.93172,963.6,g,0,
1355.940884,964.3,g,0,
1356.93359,965.1,g,0,
1357.94212,965.6,g,0,
1358.934837,966.4,g,0,
1359.942852,967,g,0,
1360.935818,967.6,g,0,
1361.928973,968.2,g,0,
1362.936657,968.9,g,0,
1363.930192,969.5,g,0,
1364.938333,970.1,g,0,
1365.931576,970.7,g,0,
1366.940138,971.4,g,0,
1367.933875,972.2,g,0,
1368.940421,972.7,g,0,
1369.933978,973.4,g,0,
1370.942213,974.1,g,0,
1371.934769,974.7,g,0,
1372.943877,975.4,g,0,
1373.936486,976,g,0,
1374.944561,976.6,g,0,
1375.937117,977.3,g,0,
1376.94677,977.9,g,0,
1377.938942,978.5,g,0,
1378.947076,979.2,g,0,
1379.940035,979.8,g,0,
1380.948242,980.6,g,0,
1381.940945,981.1,g,0,
1382.949813,981.9,g,0,
1383.942359,982.5,g,0,
1384.950499,983.1,g,0,
1385.9433,983.7,g,0,
1386.952261,984.4,g,0,
1387.944819,985,g,0,
1388.953468,985.6,g,0,
1389.946542,986.4,g,0,
1390.955101,987,g,0,
1391.947873,987.7,g,0,
1392.955979,988.3,g,0,
1393.948482,988.9,g,0,
1394.957123,989.6,g,0,
1395.950151,990.2,g,0,
1396.958763,990.8,g,0,
1397.951417,991.4,g,0,
1398.959394,992.3,g,0,
1399.952553,992.7,g,0,
1400.961154,993.5,g,0,
1401.954131,994.1,g,0,
1402.962166,994.8,g,0,
1403.954768,995.4,g,0,
1404.963786,996,g,0,
1405.955812,996.6,g,0,
1406.964369,997.3,g,0,
1407.957463,997.9,g,0,
1408.96611,998.5,g,0,
1409.959161,999.3,g,0,
1410.967211,999.9,g,0,
1411.960915,1000.6,g,0,
1412.968098,1001.2,g,0,
1413.961134,1001.9,g,0,
1414.969774,1002.5,g,0,
1415.962464,1003.1,g,0,
1416.971427,1003.7,g,0,
1417.963585,1004.4,g,0,
1418.972678,1005,g,0,
1419.964692,1005.6,g,0,
1420.973696,1006.4,g,0,
1421.965914,1007,g,0,
1422.974939,1007.7,g,0,
1423.967501,1008.3,g,0,
1424.976017,1008.9,g,0,
1425.969812,1009.6,g,0,
1426.961402,1010.2,g,0,
1427.969956,1010.8,g,0,
1428.963029,1011.5,g,0,
1429.971625,1012.2,g,0,
1430.96416,1012.7,g,0,
1431.972199,1013.5,g,0,
1432.966252,1014.1,g,0,
1433.97351,1014.8,g,0,
1434.966079,1015.4,g,0,
1435.975111,1016.1,g,0,
1436.967263,1016.7,g,0,
1437.976577,1017.3,g,0,
1438.96929,1017.9,g,0,
1439.977296,1018.6,g,0,
1440.96993,1019.3,g,0,
1441.978476,1019.8,g,0,
1442.971766,1020.6,g,0,
1443.979843,1021.2,g,0,
1444.972995,1021.8,g,1,
1445.981504,1022.5,g,0,
1446.973586,1023.1,g,0,
1447.982777,1023.7,g,0,
1448.975373,1024.4,g,0,
1449.983167,1025,g,0,
1450.976202,1025.6,g,0,
1451.985261,1026.4,g,0,
1452.977792,1027,g,0,
1453.985832,1027.7,g,0,
1454.978832,1028.3,g,0,
1455.987511,1028.9,g,0,
1456.980165,1029.6,g,0,
1457.988707,1030.2,g,0,
1458.981791,1030.8,g,0,
1459.989437,1031.4,g,0,
1460.982625,1032.1,g,0,
1461.991277,1032.7,g,0,
1462.983928,1033.5,g,0,
1463.992554,1034.1,g,0,
1464.985676,1034.7,g,0,
1465.99371,1035.4,g,0,
1466.986709,1036,g,0,
1467.994671,1036.6,g,0,
1468.987854,1037.3,g,0,
1469.996461,1037.9,g,0,
1470.988739,1038.5,g,0,
1471.997448,1039.3,g,0,
1472.990077,1039.8,g,0,
1473.999124,1040.6,g,0,
1474.991683,1041.1,g,0,
1476.000434,1041.8,g,0,
1476.993564,1042.4,g,0,
1478.001099,1043.1,g,0,
1478.994415,1043.7,g,0,
1480.00259,1044.3,g,0,
1480.995631,1044.9,g,0,
1482.004187,1045.6,g,0,
1482.99633,1046.3,g,0,
1484.005399,1046.9,g,0,
1484.998451,1047.6,g,0,
1486.007047,1048.2,g,0,
1486.999651,1048.9,g,0,
1488.007738,1049.5,g,0,
1489.000447,1050.1,g,1,
1489.993333,1050.7,g,0,
1491.002464,1051.4,g,0,
1491.994439,1052,g,0,
1493.003164,1052.6,g,0,
1493.995842,1053.5,g,0,
1495.005018,1053.9,g,0,
1495.996957,1054.6,g,0,
1497.005649,1055.3,g,0,
1498.000229,1055.9,g,0,
1499.007157,1056.5,g,0,
1500.000122,1057.2,g,0,
1501.007838,1057.8,g,0,
1502.00142,1058.4,g,0,
1503.009647,1059,g,0,
1504.002557,1059.6,g,0,
1505.01142,1060.4,g,0,
1506.003942,1061,g,0,
1507.012123,1061.7,g,0,
1508.004861,1062.2,g,0,
1509.01299,1063,g,0,
1510.005622,1063.6,g,0,
1511.014622,1064.2,g,0,
1512.007958,1064.8,g,0,
1513.015926,1065.5,g,0,
1514.008419,1066.1,g,0,
1515.017433,1066.7,g,0,
1516.009689,1067.3,g,0,
1517.018076,1068,g,0,
1518.010911,1068.8,g,0,
1519.019422,1069.2,g,0,
1520.012803,1070,g,0,
1521.020917,1070.6,g,0,
1522.014019,1071.3,g,0,
1523.022479,1071.9,g,0,
1524.015145,1072.5,g,0,
1525.023366,1073.1,g,0,
1526.016359,1073.8,g,0,
1527.024584,1074.4,g,0,
1528.017291,1075,g,0,
1529.026025,1075.6,g,0,
1530.018986,1076.2,g,0,
1531.027122,1077,g,0,
1532.020482,1077.6,g,0,
1533.028562,1078.3,g,0,
1534.021203,1078.8,g,0,
1535.029811,1079.5,g,0,
1536.022912,1080.1,g,0,
1537.031434,1080.8,g,0,
1538.023667,1081.4,g,0,
1539.032798,1082,g,0,
1540.024847,1082.6,g,0,
1541.033847,1083.2,g,0,
1542.026876,1084,g,0,
1543.035143,1084.6,g,0,
1544.027986,1085.3,g,0,
1545.036024,1085.9,g,0,
1546.029209,1086.5,g,0,
1547.036885,1087.2,g,0,
1548.029642,1087.8,g,0,
1549.02268,1088.4,g,0,
1550.03175,1089,g,0,
1551.024349,1089.6,g,0,
1552.032359,1090.3,g,0,
1553.024942,1091,g,0,
1554.034052,1091.6,g,0,
1555.026253,1092.3,g,0,
1556.035265,1092.9,g,0,
1557.02798,1093.5,g,0,
1558.036009,1094.1,g,0,
1559.028646,1094.8,g,0,
1560.037616,1095.4,g,0,
1561.030242,1096,g,0,
1562.038706,1096.6,g,0,
1563.033212,1097.3,g,0,
1564.039878,1098.1,g,0,
1565.032993,1098.5,g,0,
1566.04107,1099.3,g,0,
1567.03463,1099.8,g,0,
1568.042626,1100.5,g,0,
1569.034816,1101.2,g,0,
1570.044879,1101.8,g,0,
1571.036844,1102.4,g,0,
1572.045231,1103,g,0,
1573.038318,1103.7,g,0,
1574.046093,1104.3,g,0,
1575.039133,1104.9,g,0,
1576.047511,1105.5,g,0,
1577.04117,1106.3,g,0,
1578.048685,1106.8,g,0,
1579.041726,1107.5,g,0,
1580.049911,1108.1,g,0,
1581.043102,1108.8,g,0,
1582.051643,1109.4,g,0,
1583.044612,1110,g,0,
1584.05277,1110.6,g,0,
1585.045443,1111.3,g,0,
1586.053514,1111.9,g,0,
1587.047091,1112.5,g,0,
1588.054978,1113.1,g,0,
1589.047396,1113.8,g,0,
1590.056377,1114.6,g,0,
1591.050161,1115.1,g,0,
1592.058087,1115.8,g,0,
1593.050327,1116.4,g,0,
1594.059376,1117,g,0,
1595.051383,1117.7,g,0,
1596.060598,1118.3,g,0,
1597.053257,1118.9,g,0,
1598.061365,1119.5,g,0,
1599.053913,1120.1,g,0,
1600.063019,1120.8,g,0,
1601.055666,1121.5,g,0,
1602.063662,1122,g,0,
1603.056892,1122.8,g,0,
1604.065067,1123.3,g,0,
1605.05758,1124,g,0,
1606.066144,1124.6,g,0,
1607.059114,1125.3,g,0,
1608.067224,1125.9,g,0,
1609.060387,1126.5,g,0,
1610.069449,1127.1,g,0,
1611.061575,1127.8,g,0,
1612.070727,1128.4,g,0,
1613.063386,1129,g,0,
1614.071541,1129.7,g,0,
1615.06454,1130.2,g,0,
1616.073222,1131,g,0,
1617.065447,1131.6,g,0,
1618.058665,1132.3,g,0,
1619.067259,1132.9,g,0,
1620.059435,1133.5,g,0,
1621.068993,1134.1,g,0,
1622.060668,1134.7,g,0,
1623.069435,1135.4,g,0,
1624.062464,1136,g,0,
1625.071078,1136.6,g,0,
1626.063276,1137.2,g,0,
1627.071908,1138,g,0,
1628.065022,1138.5,g,0,
1629.072796,1139.2,g,0,
1630.066437,1139.8,g,0,
1631.074485,1140.5,g,0,
1632.067082,1141.1,g,0,
1633.076143,1141.7,g,0,
1634.068184,1142.3,g,0,
1635.077352,1142.9,g,0,
1636.069565,1143.5,g,0,
1637.078446,1144.1,g,0,
1638.070724,1144.8,g,0,
1639.079727,1145.4,g,0,
1640.072527,1146.2,g,0,
1641.081241,1146.7,g,0,
1642.0735,1147.4,g,0,
1643.082366,1148,g,0,
1644.074383,1148.6,g,0,
1645.083586,1149.3,g,0,
1646.075565,1149.9,g,0,
1647.084848,1150.5,g,0,
1648.077466,1151.1,g,0,
1649.086859,1151.7,g,0,
1650.078392,1152.3,g,0,
1651.08757,1153.1,g,0,
1652.079721,1153.6,g,0,
1653.08881,1154.4,g,0,
1654.081465,1154.9,g,0,
1655.08955,1155.6,g,0,
1656.08283,1156.2,g,0,
1657.090822,1156.8,g,0,
1658.083842,1157.4,g,0,
1659.092008,1158.1,g,0,
1660.085041,1158.7,g,0,
1661.093076,1159.3,g,0,
1662.086195,1159.9,g,0,
1663.094835,1160.5,g,0,
1664.087631,1161.3,g,0,
1665.09563,1161.8,g,0,
1666.0891,1162.5,g,0,
1667.09681,1163.1,g,0,
1668.090438,1163.8,g,0,
1669.098478,1164.4,g,0,
1670.091548,1165.1,g,0,
1671.099794,1165.6,g,0,
1672.092399,1166.3,g,0,
1673.100864,1166.9,g,0,
1674.093309,1167.5,g,0,
1675.101859,1168.1,g,0,
1676.094719,1168.7,g,0,
1677.103437,1169.5,g,0,
1678.096033,1169.9,g,0,
1679.104722,1170.7,g,0,
1680.097216,1171.3,g,0,
1681.090251,1172,g,0,
1682.098495,1172.6,g,0,
1683.091399,1173.2,g,0,
1684.099778,1173.8,g,0,
1685.092498,1174.4,g,0,
1686.101526,1175.1,g,0,
1687.093879,1175.7,g,0,
1688.102558,1176.3,g,0,
1689.094741,1176.9,g,0,
1690.103894,1177.6,g,0,
1691.096635,1178.1,g,0,
1692.104685,1178.9,g,0,
1693.097385,1179.4,g,0,
1694.106536,1180.1,g,0,
1695.099363,1180.7,g,0,
1696.10796,1181.4,g,0,
1697.100176,1182,g,0,
1698.109137,1182.6,g,0,
1699.101178,1183.2,g,0,
1700.11015,1183.8,g,0,
1701.103142,1184.4,g,0,
1702.111402,1185,g,0,
1703.104406,1185.9,g,0,
1704.113066,1186.3,g,0,
1705.105118,1187.1,g,0,
1706.113844,1187.6,g,0,
1707.106421,1188.3,g,0,
1708.114773,1188.9,g,0,
1709.107311,1189.5,g,0,
1710.116076,1190.2,g,0,
1711.109151,1190.8,g,0,
1712.117231,1191.4,g,0,
1713.110769,1192,g,0,
1714.119792,1192.6,g,0,
1715.111604,1193.2,g,0,
1716.120296,1193.8,g,0,
1717.112891,1194.5,g,0,
1718.121186,1195.2,g,0,
1719.113929,1195.7,g,0,
1720.122656,1196.5,g,0,
1721.116271,1197.1,g,0,
1722.124227,1197.7,g,0,
1723.116914,1198.3,g,0,
1724.124911,1198.9,g,0,
1725.118515,1199.6,g,0,
1726.126577,1200.2,g,0,
1727.11969,1200.8,g,0,
1728.128806,1201.4,g,0,
1729.120457,1202,g,0,
1730.129536,1202.6,g,0,
1731.121668,1203.3,g,0,
1732.130817,1203.9,g,0,
1733.123048,1204.7,g,0,
1734.132162,1205.2,g,0,
1735.125456,1205.9,g,0,
1736.132467,1206.5,g,0,
1737.12594,1207.1,g,0,
1738.133722,1207.7,g,0,
1739.127285,1208.3,g,0,
1740.135322,1209,g,0,
1741.12832,1209.6,g,0,
1742.136995,1210.2,g,0,
1743.12915,1210.8,g,0,
1744.122215,1211.5,g,0,
1745.130844,1212,g,0,
1746.123993,1212.8,g,0,
1747.13203,1213.4,g,0,
1748.124503,1214.1,g,0,
1749.134121,1214.6,g,0,
1750.126071,1215.3,g,0,
1751.135087,1215.9,g,0,
1752.12712,1216.5,g,0,
1753.135684,1217.1,g,0,
1754.128726,1217.7,g,0,
1755.136695,1218.3,g,0,
1756.13086,1218.9,g,0,
1757.138708,1219.7,g,0,
1758.13127,1220.2,g,0,
1759.139433,1220.9,g,0,
1760.132317,1221.5,g,0,
1761.140503,1222.1,g,0,
1762.133708,1222.8,g,0,
1763.142478,1223.4,g,0,
1764.1351,1224,g,0,
1765.143128,1224.6,g,0,
1766.136609,1225.2,g,0,
1767.144646,1225.8,g,0,
1768.137769,1226.4,g,0,
1769.145446,1227,g,0,
1770.138461,1227.8,g,0,
1771.147461,1228.3,g,0,
1772.140248,1229,g,0,
1773.148435,1229.6,g,0,
1774.141254,1230.3,g,0,
1775.149731,1230.9,g,0,
1776.142294,1231.5,g,0,
1777.150519,1232.1,g,0,
1778.143525,1232.7,g,0,
1779.152249,1233.4,g,0,
1780.145305,1234,g,0,
1781.153779,1234.5,g,0,
1782.145972,1235.2,g,0,
1783.155074,1235.9,g,0,
1784.1472,1236.4,g,0,
1785.156334,1237.2,g,0,
1786.149388,1237.7,g,0,
1787.157033,1238.4,g,0,
1788.150025,1239,g,0,
1789.158183,1239.7,g,0,
1790.151291,1240.3,g,0,
1791.159993,1240.9,g,0,
1792.152194,1241.5,g,0,
1793.161267,1242.1,g,0,
1794.15397,1242.7,g,0,
1795.162524,1243.3,g,0,
1796.154529,1243.9,g,0,
1797.163649,1244.6,g,0,
1798.156406,1245.3,g,0,
1799.164896,1245.8,g,0,
1800.15765,1246.5,g,0,
1801.165484,1247.1,g,0,
1802.159089,1247.8,g,0,
1803.166768,1248.4,g,0,
1804.159709,1249,g,0,
1805.168269,1249.6,g,0,
1806.160974,1250.2,g,0,
1807.170044,1250.9,g,0,
1808.16204,1251.4,g,0,
1809.170833,1252.1,g,0,
1810.163831,1252.7,g,0,
1811.172266,1253.4,g,0,
1812.165261,1254,g,0,
1813.17389,1254.7,g,0,
1814.166496,1255.2,g,0,
1815.159201,1255.9,g,0,
1816.167756,1256.5,g,0,
1817.160347,1257.2,g,0,
1818.169038,1257.7,g,0,
1819.161264,1258.3,g,0,
1820.170312,1259,g,0,
1821.164116,1259.6,g,0,
1822.171036,1260.2,g,0,
1823.164038,1260.8,g,0,
1824.173211,1261.4,g,0,
1825.165928,1262,g,0,
1826.174356,1262.6,g,0,
1827.16635,1263.2,g,0,
1828.175066,1264,g,0,
1829.168234,1264.5,g,0,
1830.176802,1265.3,g,0,
1831.169782,1265.8,g,0,
1832.17785,1266.5,g,0,
1833.170972,1267.1,g,0,
1834.179164,1267.7,g,0,
1835.172595,1268.3,g,0,
1836.179948,1268.9,g,0,
1837.173576,1269.5,g,0,
1838.18157,1270.1,g,0,
1839.174545,1270.7,g,0,
1840.183219,1271.3,g,0,
1841.175747,1272.1,g,0,
1842.18375,1272.6,g,0,
1843.176554,1273.3,g,0,
1844.186252,1273.9,g,0,
1845.178167,1274.5,g,0,
1846.186493,1275.2,g,0,
1847.179006,1275.8,g,0,
1848.188221,1276.4,g,0,
1849.180838,1277,g,0,
1850.188842,1277.6,g,0,
1851.182585,1278.2,g,0,
1852.190526,1278.8,g,0,
1853.183495,1279.4,g,0,
1854.191876,1280,g,0,
1855.184378,1280.7,g,0,
1856.192894,1281.4,g,0,
1857.185936,1282,g,0,
1858.194944,1282.6,g,0,
1859.187113,1283.2,g,0,
1860.195657,1283.9,g,0,
1861.188282,1284.5,g,0,
1862.197329,1285.1,g,0,
1863.190914,1285.7,g,0,
1864.198583,1286.3,g,0,
1865.191549,1286.9,g,0,
1866.199143,1287.5,g,0,
